Review,Point
"Món sữa tươi kem trứng mới thử lần đầu rồi ghiền luôn,sẽ order tiếp,hồi đó tới giờ không ghiền món này bởi đa số quán làm rất dở,ko có vị.",8.6
"Ăn lại quán lần 2, vị cũng vậy nha, hình như có lên giá chút đỉnh, cũng 1 năm rồi mà. Phần mì quảng ếch cũng nhiều, phần 2 người thôi mà 3 người ăn cũng vừa đủ no á. Ếch thấm vị, thơm, nhiều mì với rau nữa.",8.2
"Món ăn thì vẫn như ngày nào. Hay tại lúc ăn đói quá thấy ngon quên hết mùi vị luôn cũng có.
Quán vẫn đông mặc cho những review phàn nàn về món ăn không như xưa, lẫn phục vụ... 
Em thì thấy đồ ăn ok. Riêng phục vụ thì quá xuất sắc. Quan tâm đến khách có cần đổi chén để dùng món khác hay không. Gọi đâu là tới liền. ""Dạ , anh chị cần gì?"". Hay do ăn ở tốt ta?",7.4
"Món ăn gần 1 tiếng hơn chưa có , người đến sau thì lại có món trước , quá tệ hại . Cần xem lại cách phục vụ",2.4
"Trời mưa này đặt món cơm ruốc này về ăn ngon khỏi chê. Vừa ngon lại vừa rẻ thì ai không thích cơ chứ. Cảm ơn quán nhé, cơm ruốc rất ngon. Sẽ ủng hộ nhiều😘😘",10.0
"Quán này là quán ruột của mình rồi, mình rất thích quán luôn, tối nào cũng thấy đông hết nhưng không để khách chờ lâu. Nói thiệt, uống ở đây cả chục lần rồi, đến giờ mới để ý cái anh nhân viên đấy. Ta nói ảnh cute dễ sợ luôn, hỏi em uống gù, rồi bỏ đầy đủ hả em các kiểu, cute lắm luôn. Ảnh đẹp trai nữa, mũi cao ha ha. Chắc hai ngày ra uống một lần quá. Kết anh nhân viên từ đó luôn quá, ảnh hay mặc áo trắng quần đen ý. Trà sữa ở đây thì ngon rồi, dù có thêm tiên hưởng hay Gong cha thì mình vẫn thích ở đây hơn, giá phải chăng, uống lại no bụng nữa. Mình sẽ tới đây lần thứ nnnn+1 nữa.",10.0
"Mình ăn mấy loại mì ở đây và đều thấy ưng cả, riêng loại mì Quảng ếch là ấn tượng nhất vì trình bày hấp dẫn quá. Mà niêu ếch đc nguyên 1 con, tha hồ gặm cơ nhé. Mì ở đây sợi dẻo, mềm nước dùng đều vừa vặn, thịt ăn kèm cũng mềm, nhừ nữa. Nếu có dịp mình sẽ quay lại.",7.2
"Nhà hàng có vịt quay ngon nhất mà mình từng ăn, đa rất giòn, vị đậm đà. Đặc biệt bánh bao kim sa thì ko đâu bằng rồi :)))). Há cảo tôm và súp hải sản đậu hủ cũng rất ngon. Nhân viên nhiệt tình, hay cười. Vì đi một mình nên chưa thử được nhiều món nên chắc chắn sẽ quay lại.",9.8
Bán bún bỏ bị thiếu .... nói bỏ bún thêm mà không bỏ,2.6
Bão vào không đi mua được nhưng thèm trà sữa quá đành ship về vậy,10.0
"Giá trên menu một đường, tính tiền một nẻo. Đồ ăn hàn quốc lúc nào cũng phải có đồ ăn kèm như kim chi, đằng này ko vó, khách hỏi thì kêu thêm tính tiền. Từ biệt lun 😂😂 gọi bạch tuột xào cay giá 39K tính 60K. Chắc phụ thu thêm xí kim chi 20 😂😂",1.0
Đợt dịch này đừng ai dại mà đặt ở quán này nhé. Chưa từng thấy quán nào m.dạy như này. Cứ ra mua 1 món thì làm trước. Mình đặt 3 món nó cho chờ 30p. Trong khi những người khác tới có ngay. Đồ ăn thì tất cả đều nhão nhoét. Đói bụng còn gặp vậy bực cả mình.,1.0
"🔥⭐❌💯❤️🕐🔊🔔💙🥰😍😘😭😢😤🤬😰😨
🔊 Quán đồ thái kin kin food
🥰 59 tôn thất đạm, quận Thanh Khê, Đà Nẵng
🕐 giờ trưa, chiều và tối
🔔 50k trở lên
💙 7 đ / 10 đ
------------------------------------------------------------------------------------------------------------------------------------
⭐ đi***tới ngã tư lê độ quẹo phải sẽ đến, quán nằm bên tay phải
🔥 menu quán có nhiều món ăn thái, đa dạng
🔥 mình gọi pad thái và lẫu tomyum, đi 3 người, theo mình pad thái làm khá ngon, khá chuẩn bị, lẫu tomyum cũng ngon luôn, hải sản tươi nước lèo ngon vị thái
❌ không gian quán khá rộng
😭 giá cả quá hợp lí cho sinh viên để thưởng thức đồ thái",7.4
"➿3COLU RA MÓN MỚI HẤP DẪN QUÁ TRỜI➿
🏡Ăn vặt 3Colu - 36***⏰3h30 pm - 9h30 pm
💰12k - 60k
🌟8.3
-------------------------------------------------
🌸Ngày xưa 3Colu nổi tiếng với trứng cút bạch tuộc, bây giờ thêm nhiều món mới nên đi thử lại 😄 Quán sạch sẽ, hơi hẹp chút. Món đa dạng, các món về bạch tuộc nên thử nha. Đi ăn vặt vui vui cùng hội bạn tầm 4 người là ổn 😆
🌸Món mới trứng lòng đào sốt bơ cay 12k ổn. Quả trứng béo múp nhìn thích kinh, sốt ngon nhưng nhiều dầu quá, tóp mỡ cứng vị hơi lạ. 🐙Xiên bạch tuộc nướng 24k ngon. Bạch tuộc dai dai thấm sốt ăn kèm muối ớt xanh best luônnn 😍 Món pizza trứng cút 15k nên thử nà. Trứng chiên giòn trong chảo nhỏ rắt bò khô, hành lá, dăm bông. Rứa sốt bơ cay lên ăn kèm ngon phết 👍Chén trứng nướng bạch tuộc 12k cũng bình thường, có nguyên con bạch tuộc bé bé nhai giòn giòn. 🍗Chân gà xả ớt 30k làm chưa thấm, ăn nhạt nhạt lợ lợ nên thấy không ngon lắm 😅 Trà chanh 8k pha ngon, chua ngọt cân bằng. Nói chung đồ ổn, ăn chơi chơi chứ không no 😂
🌸Giá ổn. Nhân viên ổn",8.2
"Ăn ở đây cũng khá lâu rồi. Không gian quán cũng đơn giản thôi nhưng mình rất thích ánh đèn màu vàng nhẹ nhàng ở đây. Bánh mì ngon, vừa miệng và giá cả thuộc phân khúc giống bánh mì ở Highland hay một số quán cafe sang trọng khác. Sẽ ghé lại khi có thời gian",8.0
"Quán dimsum mới nổi dạo gần đây, quán mở tầm 3h chiều tới tối, quán vỉa hè thôi nhưng chỗ ngồi cũng sạch sẽ, có 2 chọ bé đứng bán, quán chưa có biển hiệu chị hết, đi ngang qua gần siêu thị Mẹ Shin thì chính quán đó á
quán có 2 chị chủ dễ thương, nhiệt tình, dimsum có xửng hấp tại chỗ, nên đảm bảo đem ra còn nóng ăn ngon hơn, mình đi 2 đứa nên gọi thử 2 loại dimsum và xôi lá sen
so với giá như vậy là khá chất lượng, đặc biệt mình ưng ăn xôi lá sen, xôi tỉ dẻo và nhân ăn vừa miệng
khúc bạch ăn cũng ổn, mình thích khúc bạch chứ k ưng ăn nước vì nước ngọt, mình k hảo ngọt
giá tầm 20k -25k
mình thấy gần đó có khu vui chơi cho con nít, ba mẹ mà dẫn con đi ăn rồi đi chơi là cực kì thich nà
order qua Now rẻ hơn vì giảm 30% tới 31/07",7.8
"Nay buồn buồn ghé quán trà sữa gần nhà. Đã lâu rồi không đi Hi Bro. Bây giờ đã sửa chữa lại thành quán mới, không gian rộng rãi hơn, decor hiện đại mang nét tươi mới. Menu cũng phong phú hơn lúc xưa.
Nay order thử ly trà nhài kem sữa. 
Mình uống thật sự bất ngờ, không phải vì nó ngon mà nó thực sự nhạt nhẽo. Trà pha không đậm, không nghe mùi trà luôn, đá lại khá nhiều. Độ ngọt nhẹ nhẹ ở hậu vị mới nhận thấy. May mắn kem sữa thì vừa ý mình
 Mình trước giờ luôn có ấn tượng tốt về đồ uống ở đây nhưng giờ thì nó thực sự giảm. Quán nên chú trọng chất lượng hơn, mình uống ly trà thực sự làm mình tức giận.
Nhân viên ổn, lịch sự.
Giá cả dao động từ 20-30k",6.0
"Đặt sườn trứng giao sườn không tính 30k 
Thiệt mong fody và quán xem lại . 
Thiệt thòi tụi em quá !",2.6
"Phải nói lần đầu ăn pizza Nhật, lạ miệng ngon, không giống pizza thường hay ăn. Rất đông khách. Mỳ ý cũng ngon. Phục vụ chu đáo. Good !",8.0
"Một buổi chiều thèm bánh bông lan trứng muối. Tiệm bánh dễ tìm, nhân viên thân thiện khi mình xin thêm sốt, vì sốt dầu ở đây rất ngon. Bánh bông lan mềm xốp, sốt dầu béo. Ăn không ngán. 1 ổ bánh 60k",7.4
"Bánh mỳ chảo 35 thái thịnh có 1 bé này bị hâm, khách hỏi dưa chuột lấy đây phải ko thì bạn ý bảo là dưa thừa đấy nên mình ko dám lấy. Hóa ra là dưa cho khách. Sau bạn ý lườm mình như muốn giết và ném hết dưa xuồng nền đất bẩn xong nhặt lên cho vào đĩa cho khách sau ăn, haha 🤣🤣🤣🤣",2.4
"Cháo ếch ngon cực. Tìm đến quán mà không ai giới thiệu chỉ sợ không vừa ý. Ai ngờ ngon cực thành nghiện luôn. Hôm sau phải gọi ship sang chỗ làm ăn. ếch vẫn ngon nhưng phần ếch nhỏ hơn lúc ăn ở tiệm. Sẽ ủng hộ quán dài dài. 
Không gian đơn giản, sạch sẽ. Chú bê đồ ăn ra không biết có phải chủ không. Rất từ tốn nhẹ nhàng. Chỉ khay để muỗng đũa. Nhẹ nhàng chúc khách ăn ngon miệng. Rất tinh tế mà không phô trương. Rất hài lòng với đồ ăn và cách phục vụ của chú. 
Điểm trừ lớn nhất là mới vào nhân viên nữ ngồi chẳng muốn ra tiếp khách. Gọi lại hỏi bây giờ quán đã có cháo chưa chị thì trả lời hời hợt. Không thiện cảm phút mới vào quán.",9.0
KFC là thương hiệu quen thuộc ròii. Cứ ăn gà rán là vào KFC triển thôi. Gà rán giòn ngon nhưng giờ ăn k dc ngon như lúc trước cảm giác bột tẩm lấn ác hết gà ăn như ăn bột vậy á. Được cái dẫn mấy đứa nhỏ đi xem phim xong vào thì mần luôn. Tính ra menu cũng khá đa dạng. Nhân viên cũng vui vẻ lâu lâu lại có giảm giá nữa. Khỏi chê lun. Hao tổn hết gần 100k no nê,7.2
"Quán có tiếng, đồ ăn ngon và rất đa dạng về món, mỗi tội mình hay ăn chay vào rằm và mùng 1 mà vào mấy ngày này thì quán đông khách kinh khủng khiếp,,,cứ gọi là toàn người là người...lâu lâu lên phố trúng ngày ăn chay là toàn tạt vào đây...đồ ăn thì ngon mê ly...giá cả cũng vừa phải, không quá đắt",7.8
"Dạo nào nghe nói có chương trình khuyến mãi 1 miếng gà chỉ 19k nên nhân lúc coi phim ở CGV xong tụi mình bay vào kfc thử liền. Tiệm khá đông nhưng nhân viên phục vụ rất nhanh nhẹn , hay mỉm cười và luôn quét dọn sạch sẽ. Mình gọi 1 phần 4 miếng gà lớn kèm 1 ly peppsi lớn hết tổng cộng hết 93k . Mình gọi cả gà giòn cay và gà truyền thống , miếng nào miếng nấy khá to , nhìn đã mắt lắm. Theo mình gà giòn cay khá mặn , nên mình vẫn thích gà truyền thống hơn . Thêm tương ớt nữa là vừa miệng, giòn giòn thơm thơm rất thích. Ăn xong 2 đứa no lè lưỡi lun à",8.4
"Đi tàu từ Huế vào đến Đà Nẵng ăn cơm trưa xong nghỉ ngơi 1 xíu là nhóm tụi mình kiếm đồ ăn vặt, và chè thái liên là nơi đầu tiên mà chúng mình lựa chọn quán chè nằm trến đường Hải phòng gần ga tàu nên chúng mình cũng không khó khăn mấy trong việc tìm ra quán, đến đây 5 đứa gọi 5 ly chè thái cho biết hương vị chè thái xứ Đn là như thế nào , thật sự chè thái ở đây ngon hơn rất nhiều ngoài Huế, chè ở đây ăn rất thơm mùi sầu riêng cà cốt dừa, không như ở huế thì mùi sầu riêng và sửa đặc có đương. tính ra vị chè ở đây hơi lạt không biết là quan bỏ nhìu đá hay là do mình thích ăn ngọt nữa. hehe . nhưng mùi sầu riêng rất thơm mít tươi , thạch nhiều và ngon lắm , ngoài ra còn có cả dừa nước thì phải mình cũng không rỏ lắm . nói chung là chè ở đây rất là ngon chì có hơi lạt thôi à :D,,,, à ko hiểu sao các bạn đều được ăn tô mà tụi mình ăn ly nhĩ :)) 
chè thì 1 ly 20k giá khá cao nhưng ngon là được , ăn 1 ly chè mà minhg thấy no đến tận cổ hehe.
tiếp theo là rau câu chocola te thì phần rau câu cho cola ăn rất ngon vị ngọt rất lạ lại 1 lần công nhận là ngon hơn ngoài Huế . phần thạch pho mai ăn cũng đã nữa mà do ly chè ăn no quá rồi nên 5 đứa chỉ chia nhau có 1 phần rau câu hà ... tất cả 5 đứa mình ăn 160k ... hơi chát cho 1 buổi ăn chè hihi
à trước khi ra huế mình còn quay lại đây mua 5 bich mang ra huế mấy bạn nhân viên còn nhiệt tình cho mình cả bao đá to đùng sợ mang đi xa hỏng chè nữa chứ :D",8.0
"Không gian đẹp, sát bên rạp CGV nên tiện cho ai vừa ăn xong có thể qua bên rạp để xem phim. Các
món ăn ngon, thích nhất món hoành thánh chiên của quán, nhân viên lịch sự và vui vẻ . Món nước mật ong chanh ly to mà pha rất đậm đà và vị ngon. Bạn mình cũng rất thích món mì xá xíu ở đây.!! Tuy nhiên có món rau cải xanh xào nên nêm nếm thêm chút gia vị cho thêm phần đậm đà vì rau hơi nhạt. Quán phục vụ tốt , lần sau sẽ ghé lại",6.4
"Thích ăn mì hương quê cực kì luôn ý. Quán nhỏ với chẳng có mấy chỗ để xe, cực đông mà lúc nào cũng vật lộn với chỗ giữ xe nên toàn order về thôi. Bữa nay đến quán ăn hẳn hoi, thích thêm rau thêm bánh gì gọi cái có liền. Quán làm siêu nhanh và 1 trong những quán mình thấy làm mì ngon nhất. Thịt bò hình như bò gân ý ăn vừa mềm và thấm nhưng không bị nát. Mà mì bên này hơi nhiều dầu nên mọi người đi nhớ note với quán nhá. Bánh tráng mỏng giòn",7.8
"Hôm bữa sau khi đi chơi mình cùng đám bạn kéo qua quán này ăn liên hoan. Nhóm mình gọi nhiều lắm luôn nào là nghêu hấp, sò điệp nướng, ốc hương xào sả ớt, cá chình um chuối, hàu nướng, xoài keo,...đủ thứ món ăn phủ phê luôn. Sò điệp ở đây nướng ngon lắm á nghe, béo và thơm. Ốc hương, nghêu hấp cũng khỏi chê. Quán đồng giá hải sản đều 60k. Lẩu hải sản ở đây giá khoảng 120k mà nhiều lắm. Cô chủ phục vụ nhiệt tình lắm á. Đối thủ đáng gờm của Năm Đảnh đây.",8.8
"Quán ăn ngon, rộng rãi, thoáng đãng.
Há cảo tôm và bánh xếp cá hấp đầy ụ nhân, vỏ mềm dẻo cực ngon
Sủi cảo hải sản chiên giòn đầy thịt ú nụ~ đã ghiền 
Nước chấm ở đây ngon đặc biệt làm cho đồ ăn thêm đậm. Còn có vườn cho thỏ để cho các e nhỏ qua nhòm chơi ))",8.0
"Mình cùng 2 bạn vào quán. Mình đi với 1 bạn trước chờ bạn kia tới rồi cùng order. Bà chủ tóc vàng hoa môi đỏ chót lông mày kẻ đậm đà dài tới mang tai mặt hằm hằm kém sang tới hỏi gằn: ""Ăn gì, order chưa"", mình bảo chờ bạn thì bà mặt hằm hằm nguýt dài ra đi. 
Bạn mình tới, mình order gọn lẹ 2 bánh chưng và 1 mì Quảng chay. Ông***nào đó order cho mình xong thì hét to ""hấp lại bánh chưng"". Chưa đầy 2 phút đã có đồ ăn. Mình bóc cặp bánh chưng ăn mà tá hỏa: bánh không hấp nóng lại, cứng như xi-măng, nhai muốn gãy răng, mình bỏ nguyên nửa cái. Lá chuối thì tiết dịch nhão nhoét (có lẽ do để lâu). Ăn xong ba đứa có ngồi lại uống nước nói chuyện tiếng Anh tầm 10 phút. Bà chủ (hay bà tú gì đó) lại tới, hỏi ""bàn này order chưa"", mình kêu ""dạ rồi"". Bà thấy dĩa với tô mới ăn xong trên bàn mà còn giả vờ hỏi. Đúng như dự đoán, bà nói to:""Ăn xong về để cô lấy bàn bán cho khách khác"". Cách thu tiền cũng rất khó chịu. Trong khi đó mình nhìn quanh thấy hơn chục bàn trống. Có gì đâu phải đuổi khéo. Lúc mình đi ra còn xì xầm ""bị vấn đề chi à"". Sợ đen người. 
Quán bán chay mà người bán nghiệp đầy mình
Hẹn không gặp lại.",1.0
"Trà sữa ngon,thích nhất là trà sữa nho lẫn,thạch ăn ngon vc luôn :))) trân châu thì mềm dễ ăn 
Không gian quán bé tý tẹo, tầm 3,4 ng là chật :/ nhưng phog cách khá trẻ trung ,ság tạo
Mỗi tội gía hơi chát,k dám qa nh",5.4
"Bọn mình lần đầu đi thử dimsum. Không biết loại nào ổn nên cứ gọi bừa ra.
Chắc không hợp hay sao ý mà mình thấy khá ngán, lớp bột hơi dày, nhân cũng không ngon. Mình thấy dimsum tôm là có vẻ đỡ đỡ, còn như hải sản, hồ lô thì mình không ưng lắm. 
Giá cả từ 20-30 / phần như hình.",6.8
"Đồ uống ở đây rất ngon,đã thế lại được khuyến mãi nữa 
<3 vừa ngon vừa rẻ <3 <3 <3",10.0
"siêu hợp lí cho các bạn tới đây học tập và làm việc không gian quán rộng rãi thoáng mát , nước rất ngon :)",10.0
"Đợt trước cả nhà mình đi ăn hôm Noel. Vì khách đông nên tụi mình phải đợi tận 8ruoi mới có bàn. Vào bàn ỏder xong nhân viên còn ko buồn set up bàn cho mình. Món mì xào mang ra về hình thức thua cả quán ăn vỉa hè :(, hic.. toàn mì là mì và đc mấy cộng nấm, YES! Only mì+nấm :(
Nói chung đồ dở tệ. Ko biét tại đông nên vậy hay sao nhưng ăn có 3 món hết gần 800k mà món nào cũng dở tệ, cách thức bày biện ko bằng quán vỉa hè luôn ạ",2.2
"Lần nào tới quán mình đều cảm thấy hài lòng.đồ uống cũng như nhân viên phục vụ đều rất ok.
món hấp dẫn ở đây khiến mình nghiền là món sữa tươi kem trứng. 
Sẽ thường xuyên ghé quán",10.0
"Vừa ăn quán này xog, ăn lần 2 rồi nhưng sẽ ko bao giờ quay lại. Mình gọi 2 tô sủi cảo, mình ăn đc 1 cục thì thấy ủa sao tô toàn rau với nước, đếm lại thì thấy có 4 viên, mình hỏi bạn đi cùng thì nói tô khoảng 6-7 viên. Thấy kì rồi nên gọi người bán lại nói thì được trả lời là “ăn hết rồi mới nói”. Ủa vậy là mỗi lần đi ăn phải gọi người bán tới đứng chứng kiến mình đếm đủ số viên sủi cảo rồi ăn thì mới gọi là hợp lý. Quán làm ăn tệ quá. Dù có ngon cách mấy mà thái độ coi thường ng khác vậy thì cũng bằng 0",1.4
"Thái độ nhân viên quá kém, cả Đồng Tiến 206 Quang Trung thì quá tệ, cư xử & cách phụ vụ khách hàng kiểu như trình độ không có.",4.2
"Đồ ăn tạm được chứ ăn chả thấy gì hết, cảm giác cứ sệt sệt, đặt ship về ăn thử cho vui nên cũng không ý kiến gì nhiều, lượng đồ ăn cũng nhiều so với giá cả nên chấp nhận được.",6.4
"Mình có gọi ship 4 món: hai phần bún đậu nhỏ cũng tạm được, nhiều đồ ăn nhưng bún hơi khô tí. Còn cánh gà chiên mắm, nem chua rán và cá viên chiên thì chiên hơi khô quá, ít đồ chấm kèm theo, vì ship nên đồ ăn bị nguội hết, không ngon mong đợi 🙄🙄🙄",4.0
Đẹp quá mọi người ơi!,10.0
"Sáng ghé lại đây ăn sáng .Quán hơi chật chội .Nhưng chất lượng món ăn thì tuyệt vời .Mình thử mì quảng ếch rất ngon thấm gia vị 2 phần 60k ăn thêm bánh trang thì thêm 5k 1 cái bánh tráng nữa .Ăn sáng khá chất lượng ,ăn no tới trưa luôn í mì nhiều .Mì bỏ riêng .nước và ếch riêng ăn bao nhiêu thì bỏ vào tô .Nghe bạn mình nói quán còn có nước ép cóc nữa thì phải chắc sẽ thử vào lần sau .Mình khá hài lòng vì món ăn ngon và rẻ nữa rẻ so với nhiều quán mì quảng ếch khác .sẽ quay lại",7.6
"Quán ăn ngon, rộng rãi, thoáng đãng.
Há cảo tôm và bánh xếp cá hấp đầy ụ nhân, vỏ mềm dẻo cực ngon
Sủi cảo hải sản chiên giòn đầy thịt ú nụ~ đã ghiền 
Nước chấm ở đây ngon đặc biệt làm cho đồ ăn thêm đậm. Còn có vườn cho thỏ để cho các e nhỏ qua nhòm chơi ))",8.0
"Thật ra mình cũng tới quán này ăn rất nhiều lần, cũng đợi món rất lâu nhưng được cái là quán làm món cũng ngon, nhân viên thì thân thiện. Bên cạnh đó có điều mình thấy rất khó chịu là những người dám sát nhân viên thường xuyên nạt nộ mắng chửi nhân viên như con trước mặt mình và khách. Mình không hiểu nhân viên họ làm không vừa mắt người đó thứ gì, họ cũng làm ăn lương như nhân viên thôi tội tình gì lại la mắng chửi đồ này các kiểu. Khách chỉ nhắc nhẹ là thiếu món này món nọ là mặt của những người dám sát và quản lý kiểu như dằn mặt khách vậy,... Mình khuyên chân thành tới mấy bạn quán lý dám sát này này nọ hay chửi nhân viên một câu là làm ơn nên bỏ cái tính đó, họ làm mặc cả ngày giờ sức khoẻ,... để làm khách vừa lòng tạo ấn tượng để khách ghé lại lần sau mà mấy bạn cứ chửi như thế thì khách thấy thế lần sau sợ đâu dám tới lại quán ủng hộ nữa. Nếu mấy bạn có đọc được những dòng mình viết trên thì mình chỉ có đôi lời góp ý đến mấy bạn là cuộc sống này đừng nên vì những chuyện nhỏ nhặt mà đánh mất cơ hội lẩn tuổi trẻ của mình. Những lời này k giúp các bạn tiếp thu được thì mình hiểu trình độ các bạn là ngang nào rồi. Cám ơn😘",5.0
"Hôm nay có hứng nói về các quán chay mình đã từng ăn. Nói chung quán nào cũng vậy, sẽ có một vài món ngon đặt trưng riêng của quán. Mình đã thử qua hầu như hết các món ăn của quán chay Thuý, mình thích món bánh bèo, cơm hến, bánh canh, cao lầu chứ không thích cơm ở đây vì đồ ăn nhìu dầu ăn ngán. Mồng 1 Tết mình ăn chay, không thấy quán nào mở cửa thì Thuý là sự lựa chọn của mình thôi, nhưng vì tết nên thực đơn không nhìu món như ngày thường.",7.0
"Bữa nay Kin Kin về gần mình hơn, không gian rộng rãi sạch sẽ hơn 😋 Mình gọi 1 cơm chiên dứa nhưng lại đem chiên dừa, chắc nv nghe nhầm hihi, 1 pad thái hải sản hay thập cẩm gì đó, 1 lẩu lớn. Cơm chiên dừa ăn ngon, thơm mùi dừa, có thêm chà bông ở trên nên ăn cũng vừa miệng hơn. Pad thái 45k tăng so với chỗ LTN nhưng cũng siêu nhiều, ăn no căng mà vẫn còn ấy, nên mình thấy giá tăng cũng xứng đáng vì đồ ăn tăng mà hehe. Lẩu thái ngon, thơm, nóng. Mình để ý bàn nào cũng gọi lẩu cả. Nói chung vẫn luôn hài lòng về Kin Kin, nấu nướng rất chắc tay. Hôm mình đi thì đồ ăn ra hơi lâu 1 tẹo, có lẽ do bọn mình đến sớm (cỡ 5h30)",8.0
Món ngon tại Hi Bro !!!!!!,9.6
"Cứ lâu lâu lại chạy ra mua một cái bánh về ăn. Ăn riết rồi trông như con nhợn. Đồng Tiến làm bánh khá ngon, lại đẹp nữa nên mình rất thích. Giá cả cũng không mắc. Phomai chanh dây 17k, bánh kem sữa tươi 19k. Mỗi lần đến sinh nhật lại hay đặt bánh ở đây. Bánh vô cùng phong phú, các bạn có thể lựa chọn, có cả bánh trái cây nữa khá hấp dẫn.",8.0
"Mình đã tơi Đà Nẵng 5 lần và đây là quán ưa thích nhất của mình ở đây. Có 5 loại bánh loại nào cũng đáng thử. 

Với những bạn tới lần đầu mình khuyên nên gọi hết năm loại bánh ăn thử. Thấy loại nào mình thích hơn thì gọi thêm. 

Phục vu nhanh, giá cũng trung bình ko đắt cũng ko rẻ",8.0
"Ở đây mình tới nhìu lần . Quán nằm ngay gần truong duy tân bạn nào học sẽ biết . Thấy nhìu loại tôm thit gà lươn ếch . Nhưng I recommend you better go there to get breakfast. The best dish is frog noodles , damn so good",8.0
"Mình ăn mấy loại mì ở đây và đều thấy ưng cả, riêng loại mì Quảng ếch là ấn tượng nhất vì trình bày hấp dẫn quá. Mà niêu ếch đc nguyên 1 con, tha hồ gặm cơ nhé. Mì ở đây sợi dẻo, mềm nước dùng đều vừa vặn, thịt ăn kèm cũng mềm, nhừ nữa. 
Quán ruột nên giới thiệu cho cả nhà luôn. Giờ mà ai ở Sài Gòn ra là đều chỉ qua quán này ăn. Ngon, sạch sẽ mà chất lượng. Rẻ nữa.",7.2
"Mình ăn nhiều lần rồi. Chè ngon so với những quân khác. Chè trái cây tươi mát, chè khoai dẻo vừa ăn nhưng hơi ngọt. Chè thái béo nhưng hơi ít. Không gian thoang mát. Giá hợp lý. Phục vụ tốt.",9.0
"Dường như chỉ phục vụ khách đoàn, nếu không phục vụ khách lẽ thì báo khách 1 tiếng, đằng này để không biết bao nhiêu khách lẽ vào và đợi hơn 30 phút, không có phục vụ ra, mặc dù đã vào gặp và kêu, đến cái ly uống nước còn không cầm ra, vào trước khách đoàn khác gặp nhân viên phục vụ trước nhưng vẫn không thấy gì, khách đoàn vào sau vẫn được phục vụ trước... Với cách phục vụ này có ngày cũng sập thương hiệu với dân cư cộng đồng mạng vì giờ là kinh tế sẽ chia, uy tín là hàng đầu.
17:18 17/2/2019",1.0
"10/01/2018, Hôm này là ngày đầu tiên đến DN. Trời tối, check-in Ks xong, nghỉ tí. Và Mình cùng gia đình vừa ghé Hương Quê ăn thử vì xem qua Vlog của bạn Khoai Tây trên youtube. đúng là mì ếch, mì lương bị mặn thật chứ kg phải ""hơi mặn"". Phong cách ""làm ăn kiểu gia đình "" cho nên quán ồn kinh, quá lu bu do chính nv, chủ, người thân của chủ. Kg thích cách phục vụ kiểu này. Túm lại, kg gì đặc biệt! kg đáng để các bạn đi tìm & phải đón taxi ra tới quán. Nếu tiện đường, gần quán, đang thèm, bụng đói, đặc biệt là thích mặn thì ghé vô là ok.",2.2
"Mình được giới thiệu mì quảng ở đây cực kỳ ngon, nên sau một hồi lần mò thì mình cũng tìm được với quyết tâm ""ăn cho biết hương vị quê người"" :v
Nói chung là món này ngon không chê vào đâu được, trình bày cũng đẹp mắt. Nhất định sẽ trở lại quán này nếu có dịp ra Đà Nẵng nữa.",7.4
"Trước mình cũng hay ăn ở phúc drink bên cơ sở cũ đường Trần Cao Vân, về đồ ăn thì rất chi là *okay* nhưng mà không gian khá chật, mình không được thích cho lắm... Nay quán mở thêm chi nhánh siêu to khổng lồ bên tô hiệu 👍👍👍
Không gian rộng rãi hai tầng, đồ ăn thì vẫn okay, nhân viên phục vụ rất nhiệt tình và nhanh nhẹn luôn, ăn nem chua rán xin thêm dưa chuột mà đem cho mình luôn dĩa bự free. Mình đi hai người nguyên bàn cả nước và đồ ăn tổng thiệt hại hết #190k 
Thanh toán xong thì nhân viên đưa mình thêm phiếu tích điểm nữa, kiểu 50k sẽ được 1 phiếu, bn phiếu sẽ đổi được một món gì đó, thấy cũng hay 😄
#foodydanang",8.8
"Đây có lẽ là nơi bán chè khúc bạch ngon nhất mình từ ăn. Nó có vị vải và khúc bạch thơm vị sữa chứ không phải nhiều nơi như thạch. Đồ ăn ở đây đa dạng, có nhiều món và giá cũng rẻ nữa. Sẽ còn quay lại",8.4
"Đồ ăn ngon, giá cả cũng hợp lí, mình thích bạch tuộc trứng cút, ngon bá cháy. Quán này hình như có 2 chi nhánh, mình đi mấy lần cũng ở ng bá học này thôi. ❤",5.0
"Mình gọi qua Now
Giao tới còn nóng hổi
Nhân đầy, vừa miệng, ăn k bị ngán
Mình thích vị tôm nhất
Nhưng k thích sốt lắm
Ăn xế đúng bài luôn",8.6
Biết quán này từ người khác giới thiệu. Ăn mãi mà k chán,8.0
"Hệ thống của hàng thức ăn nhanh thường được dọn dẹp sạch sẽ và phục vụ khá chu đáo, KFC cũng vậy, nhân viên phục vụ nhiệt tình, lịch sự.
Đợt mình đi có món mới Chizza, gà phô mai. Miếng gà giòn thật giòn, phô mai dai dai bùi bùi. Gọi 1c Buger tôm, đậm đà, ngon miệng. Tráng miệng bằng bánh trứng, nhìn k đã thích măt, 4c hết 45k, rất thích món này.",7.0
