Review,Point
quán có tiếng đồ ăn ngon và rất đa_dạng về món mỗi tội mình hay ăn_chay vào rằm và mùng 1 mà vào mấy ngày này thì quán đông khách kinh_khủng khiếpcứ gọi là toàn người là ngườilâu lâu lên phố trúng ngày ăn_chay là toàn tạt vào đâyđồ ăn thì ngon mê lygiá cả cũng vừa phải không quá đắt,7.8
dạo nào nghe nói có chương_trình khuyến_mãi 1 miếng gà chỉ 19k nên nhân lúc coi phim ở cgv xong tụi mình bay vào kfc thử liền tiệm khá đông nhưng nhân_viên phục_vụ rất nhanh_nhẹn hay mỉm cười và luôn quét_dọn sạch_sẽ mình gọi 1 phần 4 miếng gà lớn kèm 1 ly peppsi lớn hết tổng_cộng hết 93k mình gọi cả gà giòn cay và gà truyền_thống miếng nào miếng nấy khá to nhìn đã mắt lắm theo mình gà giòn cay khá mặn nên mình vẫn thích gà truyền_thống hơn thêm tương_ớt nữa là vừa_miệng giòn giòn thơm thơm rất thích ăn xong 2 đứa no lè lưỡi lun à,8.4
đi tàu từ huế vào đến đà_nẵng ăn cơm trưa xong nghỉ_ngơi 1 xíu là nhóm tụi mình kiếm đồ ăn vặt và chè thái liên là nơi đầu_tiên mà chúng_mình lựa_chọn quán chè nằm trến đường hải phòng gần ga tàu nên chúng_mình cũng không khó_khăn mấy trong việc tìm ra quán đến đây 5 đứa gọi 5 ly chè thái cho biết hương_vị chè thái xứ đn là như thế_nào thật_sự chè thái ở đây ngon hơn rất nhiều ngoài huế chè ở đây ăn rất thơm mùi sầu_riêng cà cốt dừa không như ở huế thì mùi sầu_riêng và sửa đặc có đương tính ra vị chè ở đây hơi lạt không biết là quan bỏ nhìu đá hay_là do mình thích ăn ngọt nữa hehe nhưng mùi sầu_riêng rất thơm mít tươi thạch nhiều và ngon lắm ngoài_ra còn có cả dừa_nước thì phải mình cũng không rỏ lắm nói_chung là chè ở đây rất là ngon chì có hơi lạt thôi à d à ko hiểu sao các bạn đều được ăn tô mà tụi mình ăn ly_nhĩ chè thì 1 ly 20k giá khá cao nhưng ngon là được ăn 1 ly chè mà minhg thấy no đến tận cổ hehe tiếp_theo là rau_câu chocola te thì phần rau_câu cho cola ăn rất ngon vị ngọt rất lạ lại 1 lần công_nhận là ngon hơn ngoài huế phần thạch pho mai ăn cũng đã nữa mà do ly chè ăn no quá rồi nên 5 đứa chỉ chia nhau có 1 phần rau_câu hà_tất_cả 5 đứa mình ăn 160k hơi chát cho 1 buổi ăn chè hihi à trước khi ra huế mình còn quay lại đây mua 5 bich mang ra huế mấy bạn nhân_viên còn nhiệt_tình cho mình cả bao đá to_đùng sợ mang đi xa hỏng chè nữa chứ d,8.0
không_gian đẹp sát bên rạp cgv nên tiện cho ai vừa ăn xong có_thể qua bên rạp để xem phim các món ăn ngon thích nhất món hoành_thánh chiên của quán nhân_viên lịch_sự và vui_vẻ món nước mật_ong chanh_ly to mà pha rất đậm_đà và vị ngon bạn mình cũng rất thích món mì xá_xíu ở đây tuy_nhiên có món rau cải xanh xào nên nêm nếm thêm chút gia_vị cho thêm phần đậm_đà vì rau hơi nhạt quán phục_vụ tốt lần sau sẽ ghé lại,6.4
thích ăn mì hương quê cực_kì luôn ý quán nhỏ với chẳng có mấy chỗ để xe cực đông mà lúc_nào cũng vật_lộn với chỗ giữ xe nên toàn order về thôi bữa_nay đến quán ăn hẳn_hoi thích thêm rau thêm bánh gì gọi cái có liền quán làm siêu nhanh và 1 trong những quán mình thấy làm mì ngon nhất thịt bò hình_như bò gân ý ăn vừa mềm và thấm nhưng không bị nát mà mì bên này hơi nhiều dầu nên mọi người đi nhớ note với quán nhá bánh_tráng mỏng giòn,7.8
hôm bữa sau khi đi chơi mình cùng đám bạn kéo qua quán này ăn liên_hoan nhóm mình gọi nhiều lắm luôn nào là nghêu hấp sò điệp nướng ốc_hương xào sả ớt cá_chình um chuối hàu nướng xoài keođủ thứ món ăn phủ_phê luôn sò điệp ở đây nướng ngon lắm á nghe béo và thơm ốc_hương nghêu hấp cũng khỏi chê quán đồng giá hải_sản đều 60k lẩu hải_sản ở đây giá khoảng 120k mà nhiều lắm cô chủ phục_vụ nhiệt_tình lắm á đối_thủ đáng gờm của năm đảnh đây,8.8
quán ăn ngon rộng_rãi thoáng_đãng há cảo tôm và bánh xếp cá hấp đầy ụ nhân vỏ mềm_dẻo cực ngon sủi cảo hải_sản chiên giòn đầy thịt ú nụ đã ghiền nước_chấm ở đây ngon đặc_biệt làm cho đồ ăn thêm đậm còn có vườn cho thỏ để cho các e nhỏ qua nhòm chơi,8.0
mình cùng 2 bạn vào quán mình đi với 1 bạn trước chờ bạn kia tới rồi cùng order bà chủ tóc vàng_hoa_môi đỏ_chót lông_mày kẻ đậm_đà dài tới mang_tai mặt hằm_hằm kém sang tới hỏi gằn ăn gì order chưa mình bảo chờ bạn thì bà mặt hằm_hằm nguýt dài ra đi bạn mình tới mình order gọn lẹ 2 bánh_chưng và 1 mì quảng chay ôngnào đó order cho mình xong thì hét to hấp lại bánh_chưng chưa đầy 2 phút đã có đồ ăn mình bóc cặp bánh_chưng ăn mà tá hỏa_bánh không hấp nóng lại cứng như ximăng nhai muốn gãy răng mình bỏ nguyên nửa cái lá chuối thì tiết dịch nhão_nhoét có_lẽ do để lâu ăn xong ba đứa có ngồi lại uống nước nói_chuyện tiếng anh tầm 10 phút bà chủ hay bà tú gì đó lại tới hỏi bàn này order chưa mình kêu dạ rồi bà thấy dĩa với tô mới ăn xong trên bàn mà còn giả_vờ hỏi đúng như dự_đoán bà nói toăn xong về để cô lấy bàn bán cho khách khác cách thu tiền cũng rất khó_chịu trong khi đó mình nhìn quanh thấy hơn chục bàn trống có gì đâu phải đuổi khéo lúc mình đi ra còn xì_xầm bị vấn_đề chi à sợ đen người quán bán chay mà người bán nghiệp đầy mình hẹn không gặp lại,1.0
trà sữa ngonthích nhất là trà sữa nho lẫnthạch ăn ngon vc luôn trân_châu thì mềm dễ_ăn không_gian quán bé tý tẹo tầm 34 ng là chật nhưng phog cách khá trẻ_trung ság tạo mỗi tội gía hơi chátk dám qa nh,5.4
bọn mình lần đầu đi thử dimsum không biết loại nào ổn nên cứ gọi bừa ra chắc không hợp hay sao ý mà mình thấy khá ngán lớp bột hơi dày nhân cũng không ngon mình thấy dimsum tôm là có vẻ đỡ đỡ còn như hải_sản hồ_lô thì mình không ưng lắm giá_cả từ 2030 phần như hình,6.8
đồ uống ở đây rất ngonđã thế lại được khuyến_mãi nữa 3 vừa ngon vừa rẻ 3 3 3,10.0
siêu hợp_lí cho các bạn tới đây học_tập và làm_việc không_gian quán rộng_rãi thoáng mát nước rất ngon,10.0
đợt trước cả nhà mình đi ăn hôm noel vì khách đông nên tụi mình phải đợi tận 8ruoi mới có bàn vào bàn ỏder xong nhân_viên còn ko buồn set up bàn cho mình món mì xào mang ra về hình_thức thua cả quán ăn vỉa_hè hic toàn mì là mì và đc mấy cộng nấm yes only mìnấm nói_chung đồ dở_tệ ko biét tại đông nên vậy hay sao nhưng ăn có 3 món hết gần 800k mà món nào cũng dở_tệ cách_thức bày_biện ko bằng quán vỉa_hè luôn ạ,2.2
lần nào tới quán mình đều cảm_thấy hài lòngđồ uống cũng như nhân_viên phục_vụ đều rất ok món hấp_dẫn ở đây khiến mình nghiền là món sữa_tươi kem trứng sẽ thường_xuyên ghé quán,10.0
vừa ăn quán này xog ăn lần 2 rồi nhưng sẽ ko bao_giờ quay lại mình gọi 2 tô sủi cảo mình ăn đc 1 cục thì thấy ủa sao tô toàn rau với nước đếm lại thì thấy có 4 viên mình hỏi bạn đi cùng thì nói tô khoảng 67 viên thấy kì rồi nên gọi người bán lại nói thì được trả_lời là “ ăn hết rồi mới nói ” ủa vậy là mỗi lần đi ăn phải gọi người bán tới đứng chứng_kiến mình đếm đủ số viên sủi cảo rồi ăn thì mới gọi là hợp_lý quán làm_ăn tệ quá dù có ngon cách mấy mà thái_độ coi_thường ng khác vậy thì cũng bằng 0,1.4
thái_độ nhân_viên quá kém cả đồng tiến 206 quang trung thì quá tệ cư_xử cách phụ vụ khách_hàng kiểu như trình_độ không có,4.2
đồ ăn tạm được chứ ăn chả thấy gì hết cảm_giác cứ sệt sệt đặt ship về ăn thử cho vui nên cũng không ý_kiến gì nhiều lượng đồ ăn cũng nhiều so với giá_cả nên chấp_nhận được,6.4
mình có gọi ship 4 món hai phần bún đậu nhỏ cũng tạm được nhiều đồ ăn nhưng bún hơi khô tí còn cánh_gà chiên mắm nem_chua rán và cá viên chiên thì chiên hơi khô quá ít đồ chấm kèm theo vì ship nên đồ ăn bị nguội hết không ngon mong_đợi,4.0
đẹp quá mọi người ơi,10.0
sáng ghé lại đây ăn sáng quán hơi chật_chội nhưng chất_lượng món ăn thì tuyệt_vời mình thử mì quảng_ếch rất ngon thấm gia_vị 2 phần 60k ăn thêm bánh trang thì thêm 5k 1 cái bánh_tráng nữa ăn sáng khá chất_lượng ăn no tới trưa luôn í mì nhiều mì bỏ riêng nước và ếch riêng ăn bao_nhiêu thì bỏ vào tô nghe bạn mình nói quán còn có nước ép cóc nữa thì phải chắc sẽ thử vào lần sau mình khá hài_lòng vì món ăn ngon và rẻ nữa rẻ so với nhiều quán mì quảng ếch khác sẽ quay lại,7.6
quán ăn ngon rộng_rãi thoáng_đãng há cảo tôm và bánh xếp cá hấp đầy ụ nhân vỏ mềm_dẻo cực ngon sủi cảo hải_sản chiên giòn đầy thịt ú nụ đã ghiền nước_chấm ở đây ngon đặc_biệt làm cho đồ ăn thêm đậm còn có vườn cho thỏ để cho các e nhỏ qua nhòm chơi,8.0
thật_ra mình cũng tới quán này ăn rất nhiều lần cũng đợi món rất lâu nhưng được cái là quán làm món cũng ngon nhân_viên thì thân_thiện bên cạnh đó có điều mình thấy rất khó_chịu là những người dám sát_nhân_viên thường_xuyên nạt_nộ mắng_chửi nhân_viên như con trước mặt mình và khách mình không hiểu nhân_viên họ làm không vừa_mắt người đó thứ gì họ cũng làm_ăn lương như nhân_viên thôi tội_tình gì lại la mắng_chửi đồ này các kiểu khách chỉ nhắc nhẹ là thiếu món này món nọ là mặt của những người dám sát và quản_lý kiểu như dằn_mặt khách_vậy mình khuyên chân_thành tới mấy bạn quán lý dám sát này này_nọ hay chửi nhân_viên một câu là làm_ơn nên bỏ cái tính đó họ làm mặc_cả ngày_giờ sức_khoẻ để làm_khách vừa_lòng tạo ấn_tượng để khách ghé lại lần sau mà mấy bạn cứ chửi như thế_thì khách thấy thế lần sau sợ đâu dám tới lại quán ủng_hộ nữa nếu mấy bạn có đọc được những dòng mình viết trên thì mình chỉ có đôi lời góp_ý đến mấy bạn là cuộc_sống này đừng nên vì những chuyện nhỏ_nhặt mà đánh mất cơ_hội lẩn tuổi_trẻ của mình những lời này k giúp các bạn tiếp_thu được thì mình hiểu trình_độ các bạn là ngang nào rồi cám_ơn,5.0
hôm_nay có hứng nói về các quán chay mình đã từng ăn_nói_chung quán nào cũng vậy sẽ có một_vài món ngon đặt trưng riêng của quán mình đã thử qua hầu_như hết các món ăn của quán chay thuý mình thích món bánh_bèo cơm hến bánh_canh cao lầu chứ không thích cơm ở đây vì đồ ăn nhìu dầu ăn ngán mồng 1 tết mình ăn_chay không thấy quán nào mở_cửa thì thuý là sự lựa_chọn của mình thôi nhưng vì tết nên thực_đơn không nhìu món như ngày thường,7.0
bữa_nay kin kin về gần mình hơn không_gian rộng_rãi sạch_sẽ hơn mình gọi 1 cơm_chiên dứa nhưng lại đem chiên dừa chắc nv nghe nhầm hihi 1 pad thái hải_sản hay thập_cẩm gì đó 1 lẩu lớn cơm_chiên dừa ăn ngon thơm mùi dừa có thêm chà_bông ở trên nên ăn cũng vừa_miệng hơn pad thái 45k tăng so với chỗ ltn nhưng cũng siêu nhiều ăn no căng mà vẫn còn ấy nên mình thấy giá tăng cũng xứng_đáng vì đồ ăn tăng mà hehe lẩu thái ngon thơm nóng mình để_ý bàn nào cũng gọi lẩu cả nói_chung vẫn luôn hài_lòng về kin kin nấu_nướng rất chắc_tay hôm mình đi thì đồ ăn ra hơi lâu 1 tẹo có_lẽ do bọn mình đến sớm cỡ 5h30,8.0
món ngon tại hi_bro,9.6
cứ lâu_lâu lại chạy ra mua một cái bánh về ăn ăn riết rồi trông như con nhợn đồng tiến làm bánh khá ngon lại đẹp nữa nên mình rất thích giá_cả cũng không mắc phomai chanh dây 17k bánh kem sữa_tươi 19k mỗi lần đến sinh_nhật lại hay đặt bánh ở đây bánh vô_cùng phong_phú các bạn có_thể lựa_chọn có cả bánh_trái_cây nữa khá hấp_dẫn,8.0
mình đã tơi đà_nẵng 5 lần và đây là quán ưa_thích nhất của mình ở đây có 5 loại bánh loại nào cũng đáng thử với những bạn tới lần đầu mình khuyên nên gọi hết năm loại bánh ăn thử thấy loại nào mình thích hơn thì gọi thêm phục vu nhanh giá cũng trung_bình ko đắt cũng ko rẻ,8.0
ở đây mình tới nhìu lần quán nằm ngay gần truong duy_tân bạn nào học sẽ biết thấy nhìu loại tôm thit gà lươn ếch nhưng i recommend you better go there to get breakfast the best dish is frog noodles damn so good,8.0
mình ăn mấy loại mì ở đây và đều thấy ưng cả riêng loại mì quảng_ếch là ấn_tượng nhất vì trình_bày hấp_dẫn quá mà niêu ếch đc nguyên 1 con tha_hồ gặm cơ nhé mì ở đây sợi dẻo mềm nước_dùng đều vừa_vặn thịt ăn kèm cũng mềm nhừ nữa quán ruột nên giới_thiệu cho cả nhà luôn giờ mà ai ở sài_gòn ra là đều chỉ qua quán này ăn ngon sạch_sẽ mà chất_lượng rẻ nữa,7.2
mình ăn nhiều lần rồi chè ngon so với những quân khác chè trái_cây tươi_mát chè khoai dẻo vừa ăn nhưng hơi ngọt chè thái béo nhưng hơi ít không_gian thoang mát giá hợp_lý phục_vụ tốt,9.0
dường_như chỉ phục_vụ khách đoàn nếu không phục_vụ khách lẽ thì báo khách 1 tiếng đằng này để không biết_bao_nhiêu khách lẽ vào và đợi hơn 30 phút không có phục_vụ ra mặc_dù đã vào gặp và kêu đến cái ly uống nước còn không cầm ra vào trước khách đoàn khác gặp nhân_viên phục_vụ trước nhưng vẫn không thấy gì khách đoàn vào sau vẫn được phục_vụ trước với cách phục_vụ này có ngày cũng sập thương_hiệu với dân_cư cộng_đồng mạng vì giờ là kinh_tế sẽ chia uy_tín là hàng_đầu 1718 1722019,1.0
10012018 hôm này là ngày đầu_tiên đến dn trời tối checkin ks xong nghỉ tí và mình cùng gia_đình vừa ghé hương quê ăn thử vì xem qua vlog của bạn khoai_tây trên youtube đúng là mì ếch mì lương bị mặn thật chứ kg phải hơi mặn phong_cách làm_ăn kiểu gia_đình cho nên quán ồn kinh quá lu_bu do chính nv chủ người_thân của chủ kg thích cách phục_vụ kiểu này túm lại kg gì đặc_biệt kg đáng để các bạn đi tìm phải đón taxi ra tới quán nếu tiện đường gần quán đang thèm bụng đói đặc_biệt là thích mặn thì ghé vô là ok,2.2
mình được giới_thiệu mì quảng ở đây cực_kỳ ngon nên sau một hồi lần_mò thì mình cũng tìm được với quyết_tâm ăn cho biết hương_vị quê người v nói_chung là món này ngon không chê vào đâu được trình_bày cũng đẹp_mắt nhất_định sẽ trở_lại quán này nếu có dịp ra đà_nẵng nữa,7.4
trước mình cũng hay ăn_ở phúc drink bên cơ_sở cũ đường trần cao vân về đồ ăn thì rất chi là okay nhưng mà không_gian khá chật mình không được thích cho lắm nay quán mở thêm chi_nhánh siêu to khổng_lồ bên tô_hiệu không_gian rộng_rãi hai tầng đồ ăn thì vẫn okay nhân_viên phục_vụ rất nhiệt_tình và nhanh_nhẹn luôn ăn nem_chua rán xin thêm dưa_chuột mà đem cho mình luôn dĩa bự free mình đi hai người nguyên bàn cả nước và đồ ăn tổng_thiệt_hại hết 190k thanh_toán xong thì nhân_viên đưa mình thêm phiếu tích điểm nữa kiểu 50k sẽ được 1 phiếu bn phiếu sẽ đổi được một món gì đó thấy cũng hay foodydanang,8.8
đây có_lẽ là nơi bán chè khúc bạch ngon nhất mình từ ăn nó có vị vải và khúc bạch thơm vị sữa chứ không phải nhiều nơi như thạch_đồ ăn_ở đây đa_dạng có nhiều món và giá cũng rẻ nữa sẽ còn quay lại,8.4
đồ ăn ngon giá_cả cũng hợp_lí mình thích bạch_tuộc trứng cút ngon bá cháy quán này hình_như có 2 chi_nhánh mình đi mấy lần cũng ở ng bá học này thôi,5.0
mình gọi qua now giao tới còn nóng_hổi nhân đầy vừa miệng_ăn k bị ngán mình thích vị tôm nhất nhưng k thích sốt lắm ăn xế đúng bài luôn,8.6
biết quán này từ người khác giới_thiệu ăn mãi mà k chán,8.0
hệ_thống của hàng thức_ăn nhanh thường được dọn_dẹp sạch_sẽ và phục_vụ khá chu_đáo kfc cũng vậy nhân_viên phục_vụ nhiệt_tình lịch_sự đợt mình đi có món mới chizza gà phô_mai miếng gà giòn thật giòn phô_mai dai dai bùi bùi gọi 1c buger tôm đậm_đà ngon_miệng tráng_miệng bằng bánh trứng nhìn k đã thích măt 4c hết 45k rất thích món này,7.0
hôm_nay ngày 0362018 mình ăn trưa tại nhà_hàng này với đối_tác lúc 1h chiều vừa bực_mình và bị ức_chế với món ăn và nhân_viên phục_vụ ở đây sau khi gọi vài món ăn và đồ uống xong hí_hửng và ngồi đợi thưởng_thức các món được đưa lên thì trong đó có 1 món mì xào nấm là mình vẫn còn cảm_giác ghê và dùng mình đến tận bây_giờ đó là trong lúc mình đang khêu sợi mỳ để ăn thì mình tìm thấy cọng lông xoăn tít lò_xo mình khẳng_định luôn đó là cọng lông của vùng kín mình gọi phục_vụ lại và nói cho họ biết tình_hình_như trên phục_vụ nói để em kiểm_tra và đem đĩa mỳ của mình vào bếp sau đó không đem đĩa mỳ đó ra cho mình nữa và giải_thích với mình là đừng nghĩ bậy đó chỉ là lông tay của đầu_bếp quá dài vâng lông tay dài 5 cm và to xoăn như lò_xo các bạn xem giải_thích như_vậy có đuơc không cũng không thèm nói 1 câu xin_lỗi hỏi mình là có muốn làm lại đĩa mỳ khác không mình bảo là không muốn ăn đĩa mỳ như thế nữa vì mình cảm_thấy dùng mình khi nghĩ đến nó khi mình ăn xong và kêu thanh_toán thì mình nhận được hóa_đơn vẫn tính tiền đĩa mỳ xào trên với giá ko giảm 168 cho đĩa mỳ xào đó và tổng_bill là hơn 500k tóm lại mất tiền mà không được ăn món đó feedback lại thì vẫn không giảm tiền và chỉ có 1 bạn thu_ngân đứng nói câu xin_lỗi rất buồn vì cách phục_vụ ngày_càng đi xuống và mất vệ_sinh của nhà_hàng crystal jade vincom da nang,1.0
58k 1 ổ chả có gì đặc_biệt chẳng_qua thị_hiếu nên_người dân đổ_xô nhau đi mua pa tê là nhiềuăn ngán thôi rồi,1.0
không_những mỳ ếch mà mì gì ở đây cũng ngon nhé thích ăn quán này nhất mỳ ko thích ếch lắm nên kêu 1 mỳ lươn bò lươn thấm bò gân mềm mềm nước mỳ thơm nén nghệ lắm sợi mỳ rất mềm mẹ mình bảo đây đúng là mỳ quảng bột làm mỳ mềm_mại do ít có hàn_the ếch thì được đựng trong thố giữ cho nóng cách ăn này có vẻ hơi bất_tiện và màu_mè nhưng xét về khía_cạnh nào đó thì việc cảm_nhận độ ngon nóng của món mì mới thật tinh_tế ếch cực thấm mà ko bị quá mặn nước_dùng thanh vừa đãi khách mà ai cũng khen ngon mỗi người phải ăn đến 2 tô quán có nước cóc ép ly 10k thui mà ngon lắm chua chua_ngọt ngọt giải ngán tráng_miệng cực ổn phục_vụ rất nhanh_nhẹn dù quán đông xin thêm đậu_phộng hay gọi mì thêm đều bưng ra rẹt rẹt,8.0
ăn_ở đây dc 2 lần thấy nem thì ổn nhưng bánh_xèo quá chán ngấy vì lắm mỡ rau vứt lộn_xộn lại bị nát như đồ vứt đi ý quán ở bên cạnh cũng trong ngõ tuy mới mở vắng khách hơn nhưng ăn thì mình thấy rất ok vỏ bánh_xèo giòn ko bị ngấm mỡ như hg kia mà chị chủ quán cũng rất vui_tính quan_trọng là có vẻ sạch_sẽ hơn hàng kia hay tại vắng k nó thế heeeee,3.8
hôm chủ_nhật mình có gọi 1 suất cơm_gạo lứt gà xào nấm và salad thấy ngon tuyệt với giá 50k như vậy thấy cũng khá hợp_lý món được trình_bày như hình luôn nhận hộp cơm đã thấy dễ_chịu vì vẫn ấm và sạch trình_bày bắt_mắt sẽ còn ủng_hộ quán cảm_ơn quán và now,5.8
quán này mình được bạn giới_thiệu đi ăn thử quán nhỏ nhỏ mà cực_kì đông khách hầu_như đi lúc mô cũng có khách hết quán có nhiều loại mì quảng_cháo và bánh_tráng thịt heo đại lộc nữa phục_vụ tỉ nhanh vô gọi là có đem ra liền á nha mì ăn thử mì quảng bò bò mềm chớ k dai lắm rau tươi vị vừa ănnước mì khá là ngon nha tô này 22k ăn ngon và no nữa,8.0
hôm_nay gọi ship bún đậu mắm_tôm cô thường về cơ_quan_ăn mình gọi 1 phần bún lớn 50k khoai_lang mít tỏi 30k hôm_nay được free ship ship khá nhanh kịp giờ ăn trưa mình có chút nhận_xét thế này phần bún 50k được vài miếng bún đậu rán quá_lửa quá khô còn lại thì cũng tạm ổn ngon hơn một_số quán mình từng ăn nhưng hôm_nay bị lỗi nên ăn cũng hơi chán,6.6
cháo thịt bò 30k đang mệt người vì thời_tiết đà_nẵng nóng lạnh thất_thường quá nên mình lên now order cháo thịt bò bằm về ăn cho tiện cháo này giá 30k1 tô tô cháo đổ ra khá nhiều ngon cháo nhuyễn thịt băm nhỏ nên ăn ít cảm_nhận được vị thịt lắm có cà_rốt nữa cháo quán nêm nếm vừa_miệng mình ăn thấy ngon quán này khá chu_đáo đem về bỏ hộp nhựa muỗng đũa đầy_đủ quán nàythì làm nhanh lắm nên shipper giao hàng cực nhanh luôn vị_trí trung_tâm khá thuận_lợi dễ tìm đó,8.0
mình không ăn đc sầu_riêng nên kêu 1 phần không sầu_riêng nghe dân_tình đồn chè thái liên ngn có tiếng nhưng thật_ra thì chè mình thấy ăn cũng bth giá nhỉnh hơn mấy chổ khác,6.6
nhân_viên hách_dịch ôi trời ko thể tin nổi vĩnh_biệt liên nhé làm_ăn có đức một_chút chứ,1.0
quán cơm gà ngon từng ăn khi tới đà_nẵng mong sao sẽ có dịp gần nhất để lại được ghé đà nẵng thưởng_thức món cơm gà chứ danh hà_nội,8.4
10012018 hôm này là ngày đầu_tiên đến dn trời tối checkin ks xong nghỉ tí và mình cùng gia_đình vừa ghé hương quê ăn thử vì xem qua vlog của bạn khoai_tây trên youtube đúng là mì ếch mì lương bị mặn thật chứ kg phải hơi mặn phong_cách làm_ăn kiểu gia_đình cho nên quán ồn kinh quá lu_bu do chính nv chủ người_thân của chủ kg thích cách phục_vụ kiểu này túm lại kg gì đặc_biệt kg đáng để các bạn đi tìm phải đón taxi ra tới quán nếu tiện đường gần quán đang thèm bụng đói đặc_biệt là thích mặn thì ghé vô là ok,2.2
chè ngon kết nhất chè thốt_nốt thốt_nốt ngon lắm y_như cục gân bò to dày thịt mà nhai sừng sực vui mồm lắm quán này ăn từ hồi mới mở cách đây chừng 6 năm đến giờ mà chất_lượng vẫn nguyên_vẹn,8.6
lần đầu ăn_ở đây được nhân_viên giới_thiệu combo bữa trưa 49k gồm 1 burger gà quay 1 khoai_tây chiên nhỏ 1 pepsi vừa nhưng khá thất_vọng là burger ỉu_xìu khi nv đem ra thì đế đã chẹp nhẹp nước rất khó ăn chắc khẩu_vị mình không hợp ăn burger nên thấy dở khoai_tây chiên thì được nhân_viên ở đây cũng rất thân_thiện và nhiệt_tình nhưng vì không hợp nên sẽ không quay lại nữa,7.0
mình order giao hàng để ăn lúc đầu nhìn cái bịt thì khá là nhỏ rất ít tưởng là sẽ ăn k no ai_ngờ no không_tưởng bạn chỉ cần ăn cuốn chả_giò và thịt nướng thì bạn sẽ no từ sáng tới chiều phải nói là chất_lượng trong từng thớ thịt bún tươi rau_sống tươi chả_giò bự ăn lần ghiền luôn,5.0
sữa_tươi kem trứng siêu ngon vị béo rất đáng đồng_tiền tuy_nhiên vị trà xanh mình thử còn thấy hơi bột không thích lắm nhưng chất lương vẫn ok phục_vụ tốt,10.0
huỳnh hoa chưa phải chưa ăn hôm_nay đặt qua ship 2 ổ đặt biệt một ổ đầy_đủ một ổ lác_đác vài lát thịt không biết thắc_mắc và trách bên nào hết vì vấn_đề giữa shipper và giữa tiệm viết lên đây cũng không ai giải_quyết nhưng tức nha các bạn,1.0
mình không ăn_chay nhưng vẫn rất thích quán này dắt bạn ở sài_gòn ra đi ăn bạn cũng khen tấm_tắc luôn lên đọc review của mấy bạn thì thấy dính phốt thái_độ nhiều quá hôm mình đến không phải rằm hay mùng một quán không đông nên phục_vụ cũng bình_thường mình kéo một nhóm 5 người tới gọi mỗi 2 món mà nhân_viên mấy cô trung_niên cũng chỉ hỏi có gọi thêm món gì không 12 lần rồi thôi món ăn ngon mà giá cũng hợp_lý nữa quán nhìn cũng sáng_sủa lịch_sự mỗi tội nằm trên đường một_chiều mà cũng không nổi_bật nên mình hay đi lố phải dắt xe vòng lại,7.6
mì aa gần chợ hàn đi bộ ra tí là đến bạch đằng một ổ mì 20k cho cái thức quà nóng giòn sạch_sẽ chưa ngồi đây ăn bao_giờ nhưng thấy quán trang_trí cũng đẹp ai ưa thử bánh_mì trong tiệm thì cứ thử chiều đi học đói bụng nên tới đây mua thử mì chất_lượng cũng khá riêng mình thì thích cái bao giấy thôi hị hị,7.2
quán không đông nhưng xếp hành mua đồ thì người đến sau lại được phục_vụ trước nếu mình không nhăn_nhó lại thì cứ im_lặng mà chờ đến cuối chỉ gọi 1 khoai 1 nước nước thì có ngay mang ra bàn ngồi còn khoai thì cứ đi qua_lại bang khác không dừng bàn mình gọi em đang bưng khoai lại thì nói không phải của anh rồi anh ngồi chờ cho khô cả người thì không thấy khoai đâu thì ra em bán hành quên luôn rồi thế_là phục_vụ kiểu gì không còn thấy ngon_lành gì để ăn bỏ tiền ra để mua bực trong người,2.6
mình cực thích các quán dimsum nên hầu_như quán nào mở cũng ráng lết qua ăn thử không thì cũng oder qua nowvn ship về ăn hết quán này đợt rồi thấy rần_rần nên cũng bon_chen thử theo cảm_nhận của mình thì chỉ dừng lại ở mức_độ ăn được thôi chứ không phải là ngon xuất_sắc v giá_cả cũng tầm trung_bình_thường hà,6.4
mình thích ăn bún_chả cá ở đây lí_do chủ_yếu là có da heo quán có 2 loại da heo giòn và da heo mềm nước bún cũng khá ngon giá_cả tính ra thì rẻ thì 1 tô cực nhiều chả và riêu luôn tô lớn 20k tô nhỏ 18k đặc_biệt vừa_rồi khi mình gọi 1 tô ko bỏ bún cô chủ bỏ_quá trời riêu chả ăn no luôn,7.4
lâu lắm không ghé lại đây ăn sáng nên hôm_nay quay lại mình không thích ếch cho lắm nên mình ăn mỳ gà đợt này ăn mỳ thấy khá là ngán á không còn ngon như mọi hồi nữa í có_thể là lần này chủ quán múc cho mình hơi nhiều dầu thì phải bữa_nay thấy quân còn bán thêm cả chả cây nhỏ nhưng do ăn mỳ ngán quá nên mình không có thử chả nữa,7.4
phát_hiện ra là khúc bạch của liên làm ngon hơn hẳn nhiều chỗ ý cái nước đường thì chưa ok thôi còn cục khúc bạch đúng kiểu béo mềm bỏ vào miệng nhai nhẹ thui cảm_giác cực đã còn nước đường thì quá ngọt không hề nghe mùi thơm của nhãn nhưng được cái giá quá ok 20k nhiều ngập hơn hẳn 1 số chỗ 25k mà lèo_tèo ăn còn như cục thạch agar thì đúng hơn là khúc bạch đấy flan phomai cũng cực ngon béo béo mà cái vị nó không ngọt gắt như miếng khúc bạch,8.0
đặt ship cơm trộn thì thấy đã nhão rồi còn cho nhiều sốt phải tự_thân nấu thêm cơm cho vào không thì khỏi ăn,4.6
