Review,Point
"Trà sữa thơm, trân châu dẻo và vị không bị ngọt quá. Nhân viên thân thiện và không gian rộng rãi, đẹp. Làm trà sữa cũng không bị chờ lâu quá.
Giá cả đắt hơn so với các thương hiệu khác.",8.4
"Mình mua loại này vì muốn đổi vị. Vị trà xanh hơi có mùi như thuốc bắc chứ k thơm mùi trà, nó lấn át cả mùi sữa. Mình k thích vị này cho lắm. Trân châu thì mềm dẻo. Chắc đây là lần duy nhất mình uống loại này.",7.6
Điểm trừ là không gian chật chội thôi còn đồ uống và nhân viên tốt. Món hôm nay m thử là thanh trà nho. Mình thấy trân châu uống với món này thì không ăn nhập lắm nhưng thôi vẫn rất đáng để thử đấy.,7.2
"Quán khá nóng. Đi vào ngày cúp điện lúc có lúc không. Thưởng thức ly tra sua 70K ko trọn vẹn tí nao .
Nhưng ngon",7.4
"Trà sữa đây dành cho các bạn múp míp, hoặc thèm vị béo ngậy thơm tho đến từ sữa phomai, mình rất thích vị ở đây vì đặc biệt béo thơm mà ko hề ớn hay bị ngọt quá",7.4
"Mình bị nghiện kem trứng ở đây luôn, nchung cả sữa tươi, trân châu và kem trứng đều rất ngon. Có điều giá mắc nên k thể uống thường xuyên được",9.2
"Gọi sữa tươi kem trứng trân châu đường đen vs matcha trân châu đường đen , uống loại nào cũng ok nhưng vẫn thích kem trứng tcđđ hơn còn matcha uống k thấy mùi matcha nhiều lắm :)) giá cũng cao nên lâu lâu ghé dc lần 💁🏻‍♀️",8.0
"Đã 2 lần đến quán, do mình cũng k thích uống trà sữa lắm nên lần đầu gọi thử sữa tươi kem trứng trân châu đường đen (do nghe nói giang hồ khen món này nhiều), lần sau gọi trà kem cheese đường đen. Nói chung các loại thức uống toàn dao động trên dưới 60k (cao nhất trong các quán mình từng ghé), nhưng sữa tươi vs trà thì khỏi chê luôn. Vị k quá ngọt, vừa đủ uống k gây ớn, mình khá thích vị ngọt đường đen của quán. Mình thêm thạch dừa cho trà, thạch giòn nhưng vị dừa chưa rõ lắm, mình k thích gặm trân châu nên để lại khá nhiều, tuy nhiên trân châu cũng ngon và dai vừa. Ny mình gọi trà sữa (vị gì quên rồi) nhưng cũng khen ngon và xứng đáng vs đồng tiền bỏ ra. Mấy món khác mình chưa thử, nhưng dù sao The Alley cũng là quán trà sữa hiếm hoi để lại cho mình nhiều ấn tượng về vị giác, và bonus thêm cái không gian sống ảo nữa thì thôi rồi :v Chắc chắn sẽ ghé lại quán nhiều lần nữa.",9.4
"Lần đầu tiên mình uống trà sữa Alley. Mình order một trà sữa trân châu đường đen, có mã giảm giá nên giá được giảm một ít đỡ xót tiền. Khi nhận được ly cảm giác đầu tiên là ngoại hình của nó, nhìn có vẻ rất dễ thương hihi, thứ 2 là về chất lượng đồ uống, sữa béo ngậy thơm thơm, trân châu đen thì không quá dai tẩm ướp đường đen khá kĩ nên theo cảm giác của mình thấy hơn ngọt quá nhưng không sao vẫn rất ngon. Nói chung tổng thể đối với mình thì cũng khá là ngon. Ok sẽ quay lại",7.2
"Hay oder sữa tươi kem trứng tcđd bên này về uống,hôm nay lại thèm oder 2 ly về uống, bình thường uống cảm nhận đc kem trứng rất béo và ngon, hôm nay kem trứng rất dở, y như kem trứng để lâu ngày, phần kem trứng rất bở và có bợn lợn cợn rất khó uống, quá tệ cho một thương hiệu nổi tiếng mà như vậy, mong khắc phục !",5.0
Lần đầu tiên mình uống trà The Alley. Thấy sữa tươi kem trứng trân châu đen được order nhiều nhất nên mình chọn món này cùng với bạn. Bạn mình cũng nói là món này ngon vì nó uống rồi. Thật sự là sữa tươi ngon và không ngọt lắm nên k làm mình thấy ớn. Kem trứng thơm và mềm. Trân châu ngọt vừa và mềm dai. Giá thì hơi cao nhưng đáng đồng tiền lắm.,9.6
"nghe đồn đã lâu nay đi ngang qua the alley ghé vô làm ly sữa xoài đá xay nó ngon lại mát béo béo vị sữa với nước cốt dừa uống đã lắm luôn
view thì đẹp nữa chớ
sẽ quay lại 👍👍",10
"Tôi rất thất vọng vì phương cách dịch vụ hỗ trợ khách hàng của quán, mình đặt trên now ko để ý bấm vào thanh toán tiền mặt, vừa bấm xong mình báo huỷ đơn rồi, nhưng app lại báo không hỗ trợ huỷ, đã gọi cho bạn shipper báo là huỷ giùm đơn hàng đó giùm mình, bạn shipper cũng kêu để em hủy giùm anh. Sau đó mình lại đặt 1 phần y chang như thế nhưng thanh toán bằng internet banking. Dường như quán bị thiếu doanh thu. Sau này mình sẽ không dùng app now, và không mua nước ở quán nữa.",1.0
"Lâu rồi ko ghé the alley thật sự rất nhớ món sữa tươi tcđd của quán 
Trên cả tuyệt vời như lần đầu thưởng thức món này vậy 
view đẹp sống ảo thoả thích luôn",9.8
"[KO DÀNH CHO FAN THE ALLEY]
Nghe nói The Alley đã lâu nhưng lần đầu tiên được uống với món best seller của quán là SỮA TƯƠI TRỨNG TRÂN CHÂU ĐƯỜNG ĐEN. Món này Na uống lần đầu tiên cách đây vài hôm với bé em tại một quán nhỏ đường Phan Thành Tài, cảm nhận sữa đó rất ngon và đậm vị khiến mình muốn uống thêm nhiều lần nữa. Nhưng với THE ALLEY THÌ THẬT SỰ KHÔNG MUỐN BỎ TIỀN RA ĐẾN LẦN 2.
- Món sữa tươi trứng giống sữa tươi gói mình mua 6k ở tiệm tạp hóa rồi bỏ thêm trân châu đường đen và trứng mà chẳng có đậm đà hay có gì để níu kéo người ta với món này cả. Và ko đáng giá trị 1 ly 65k.
- Format của quán khi lấy nước quá tệ. Nếu như ở Highland hay Phúc Long sau khi order thì sẽ có máy báo kêu ""bíp bíp"" để khách hàng đến lấy nước thì ở đây chẳng 1 tiếng gọi và 1 tiếng ới. KH phải nhìn lên bảng số, nếu lỡ vô tình ko để ý thì sẽ đợi lâu thêm nữa hoặc ở tầng 2 sẽ ko biết khi nào đến lấy thì phải ngồi tại quầy và đợi để lấy. Như vậy khi quán đông KH sẽ được 2 lần xếp hàng đợi ( 1 lần order và 1 lần lấy nước). Ngó bộ 65k đợi thấy cũng cực ghê!
- Khi ra lấy xe, 2 bên 2 NV giữ xe xoay đầu về hai hướng khác để dùng đt chứ ko phải thiện chí quay hướng KH để xe và chủ động dắt xe hộ KH.
À nói về ưu điểm chắc được mỗi quán đẹp, view ổn. Hết!
BYE BYE THE ALLEY!",2.6
"Quán rất rộng, trang trí đẹp. mình đi buổi tối khách đông nghịt ko có bàn ngồi. Giá ở đây cao. Mình gọi sữa tươi kem trứng đường đen giá 65k. Sữa tươi thơm và béo, trân châu mềm đậm vị đường đen, kem trứng mềm tan. Trà sữa mầm cây với trà sữa trân châu uống cũng được. Trà ô long hơi nhạt 1 tẹo",7.0
"Thấy khá là nổi nên lần đầu tiên đặt hàng 1 ly trà 62k. Thấy giá cũng khá cao nhưng thực sự không được như kỳ vọng. Trà không ngon, thực sự là nó không được kiểu đậm đà, khá nhạt vị. Tuy nhiên, trân châu lại rất ngon, thực sự là trân châu so với nhiều chỗ mh uống thì rất ngon. 
Nhưng dù sao thì cũng hơi thất vọng. 
3/5",5.4
"Sữa tươi trân châu đường đen thần thánh
Mãi mới có dịp qua trực tiếp quán chứ bình thường 1 đứa lười xếp hàng chờ đợi như em toàn cứ là ngồi văn phòng order thôi
Sữa tươi trân châu đường đen, hồng trà sữa, trà sữa thiết quan âm 50% đường ngon ngọt dịu thơm dễ uống
Không gian siêu xinh xắn có rất nhiều góc chụp cho những bạn muốn sống ảo
Về giá, chắc chắn là nhỉnh hơn so với giá mặt bằng chung trà sữa tuy nhiên về vấn đề thương hiệu rồi nên chấp nhận được",8.2
"Có lẽ quá kỳ vọng vào chất lượng vì thương hiệu nổi tiếng và giá thành cao, cho nên khi uống cảm thấy thất vọng, ko ngon lành chi hết. Chắc ko hợp khẩu vị!!!",5.0
"M gọi 2 ly ttdd trứng và ttdd matcha. Vị k có gì đặc biệt. Matcha loảng vị nhạt nhẽo. Ttdd trứng ăn như plan.
Trân châu như các quán từng uống. Giá chát hơn so với các quán khác.Nói chung là k có lý do gì để quay lại.",4.2
"Mình có ấn tượng khi lần đầu tiên uống tại quán này vì các thành phần của nó chú trọng đến sức khoẻ của khách hàng rất cao - điều này rất hiếm có tại các quán trà sữa hiện nay ! hương liệu tạo ngọt của quán được làm từ nước mía thiên nhiên và khi mà mình uống xong mình cảm nhận được cổ mình thanh , cơ thể mình khoẻ , cho nên đá có ra nhạt chút xíu cung k sao ! lần đầu tiên mình cảm thấy yên tâm khi cho con mình uống cùng !",7.8
"Xin chào cả nhà. Tớ là một đứa con gái không thích tsua, nhưng lại cực kì nghiện sữa tươi chân châu đường đen. Hầu như tới quán nào tớ cũng tìm gọi món này. Khi biết The Alley là một trong những thương hiệu sáng tạo ra món này từ những ngày đầu tớ cũng muốn thử. Tất nhiên tớ cũng biết được là quán rất đông, nên đã đặt ship. Và các cậu biết không? Thực sự RẤT RẤT thất vọng. Tớ bỏ 85k( bảo gồm ship) ra cho 1 ly sữa là quá chát. Và khi nhận lại còn tệ hơn. Có cảm giác chân châu không dai và độ ngọt chưa đủ. Khi kết hợp với sữa lại kh đc ngon. Làm mình khá thất vọng với số tiền mình bỏ ra. Vì quán đông nên làm rất lâu. Chính vì thế phải đợi dài cổ. Nói thật chứ mong quán thu nhận ý kiến. Thks vì đã đọc",7.0
"Lần đầu tiên mình uống trà sữa mà thấy vị thơm và ngon như vậy. Món mình order là sữa tươi kem trứng. Kém trưng béo béo, vị trà sữa vừa phải. Cảm giác như uống trà sữa đến đâu kem trứng tan trong miệng đến đấy. Mình thực sự thích món này và chưa thử món khác lun. He he",7.0
"Mình uống sữa tươi trân châu đường đen và sữa tươi kem trứng trân châu đường đen, ship qua foody. Sữa tươi kem trứng rất ngon, mình uóng 50 đá 50 đường. Sữa tươi trân châu đường đen cũng khá ngon, sữa tươi ở đây ko ớn. Nói chung khá là thích 👍",9.0
"Ấn tượng đầu tiên của Alley là giá không mềm cho lắm, nhưng được cái trân châu ngon. Kem cheese thì chưa thấy ai soái ngôi được của R&B của mình, chắc tại mình thích béo, ngọt. Trà xanh cũng không thơm như mình mong đợi lắm. Lần sau chắc order Sữa tươi trân châu đường đen là được rồi.",8.4
"Lần đầu uống mình test thử dải ngân hà, sữa tươi trân trâu kem trứng
Nhận xét : sữa tươi ngọt quá nhưng khá ngon cần giảm lại độ đường
Dải ngân hà tóm chốt dở, vị nhạt nhẽo , không có gì đặc sắc mặc dù món đắt nhất quán , 
Nhân viên oder nhiệt tình , nv pha chế mình thấy quán nổi tiếng mà pha chế ra nước thì hơi chậm",6.4
"Đi từ hôm khai trương kia
Uống bt , đông , ngợp , ít chỗ ngồi 
Thử cho biết , một lần r thôi 🤪",6.0
"không uổng công lặn lội nắng gắt đi uống the alley. ngon, giá ly trà sữa gồm tiền điều hòa, tiền mặt bằng và tiền thương hiệu :)))))",7.6
"lần đầu tiên thưởng thức món trà chanh bí đao của quán 
mình thấy vị rất thanh mát và cực kỳ thích hợp cho những ngày nắng nóng như thế này
lần sau sẽ quay lại quán để thưởng thức những món khác nữa",9.8
"Sữa tươi kem trứng trân châu đường đen quá k có xuất sắc. Dở hơn Ezi. Tưởng đâu ngon lắm chấp nhận bỏ 60k đi uống mà nó quá tệ. Chân trâu thì hơi cứng mặc dù mới nấu còn nóng. Sữa tươi k có vị gì đặc sắc, giống như dùng dalatmilk k đc pha chế. Bỏ ra 60k mà k đáng đc miếng sữa miếng trân châu. Tưởng đâu quán này có món sữa tươi trân châu nổi tiếng nhất thì phải ngon để ng ta còn ghé lại lần2. Trong khi khách chờ hơn 1 tiếng rưỡi mà quán chỉ lo bán cho Grab và Now. Cách phục vụ quá tệ, ng ta bỏ tiền đi uống mà bắt phải chờ đợi mòn mỏi là đã k có tâm trạng rồi. Sữa gì đá k thôi. K đẹp như quảng cáo. Rất chán quán này về thẩm mỹ cũng như chất lượng. Quá tệ. Ai thấy ngon chứ tui uống 1ly 60k mà quá dở rất tiếc tiền thà ún ezi 60k còn được nhiều ly hơn, napom thì ngon hơn nhiều. Uống về rất bức xúc",1.0
"Đã từng uống ở Hà Nội rồi nên thấy ở ĐN ko ngon bằng thế nào í, uống lần đầu thấy ok, lúc sau thấy pha tỉ ngọt, bạn bè mua về cũng nói mình rv sai nữa cơ, cần điều chỉnh lại cách pha cho cân bằng chứ lúc nhạt lúc lúc ngọt lịm thế này thì ko xứng đáng với số tiền bỏ ra đâu ạ hiu hiuuu , đến chết mất 😭😭",7.6
"Là lần thứ 2 ghé quán, lần đầu đợi hơn 1 tiếng mới có nước ( mình đi đợt khai trương nên quán siêu đông) lần này cũng cbi tâm lý là phải đợi nước. Nhưng mà quán đã khắc phục được vấn đề đó rồi thì phải, sau khi order mình chỉ đợi 10p là có nước thôi à. Ngạc nhiên nên có hỏi nv ( tại lúc đó quán cũng đông lắm) thì nghe bảo đã chia khách tới mua và shipper nên giờ ko phải đợi nước nữa. Khá là vui vì mình rất thích đồ uống ở đây, chỉ có điều ngại đợi nước, nhưng giờ nghe vậy chắc là tới thường xuyên và em ví hơi bị đau rồi đó 😢
Đồ uống thì vẫn siêu ngonnn, mọi thứ đều tốt cả nên là thích lắm",9.2
"Mình đi quán này gần đây. Đồ uống của mình là matcha trân châu đường đen mà ngon lắm,nghĩ nó là best seller cũng đúng nữa, nó không quá ngọt nhưng cách phục vụ ở đây không tốt cho lắm, đến thì lúc đó khá là đông nên chờ khá là lâu, mong là quán cải thiện cách phục vụ ,nói chung ở đây đồ uống hợp khẩu vị mà giá khá là chát với 1 sinh viên như mình, sẽ ghé quán 1 ngày gần nhất, view ở đây khá là xinh xắn để có thể chụp choẹt cùng hội bạn",7.8
"Nghe đồn sữa tươi trân châu ở đây ngon lắm nên mình cũng đi xếp hàng uống thử. Hôm mình đi xếp hàng đợi nước hơn 1 tiếng rưỡi mới có vì mất điện cộng thêm khai trương nên khách đông. Về nước thì mình thấy bình thường cũng không được ngon như lời đồn, không biết là vì có phải do để lâu đá tan không nữa.",5.0
Sữa tươi kem trứng trân châu đường đen thì ngon. Cao cao sữa tươi đường đen cũng tạm. Hồng trà sủi bọt j đấy lạt nhách như trà đá. Giá thì quá đắt. K ghé lần 2,3.8
"😌 Mình order Sữa tươi kem trứng trân châu đường đen về uống thử thấy chẳng ngon như lời đồn. Vị nhạt dã man, khuấy đều cả ly uống vào giống như sữa ko đường vậy. So với Trà sữa Money ở Nguyễn Du thì thua xa rồi.",5.6
Sữa tươi kem trứng trân châu đường ngon tuyệt vời :)) xứng đáng vs giá tiền,6.0
"Nhà nhà người người rần rần The Alley quá nên e cũng thử cho biết. Chờ hạ nhiệt bớt e mới order Now ship 3 ly best-selling uống thử. Trong vòng 20 phút sau đã có ngay tận nhà 😋. E order 1 sữa tươi trân châu đường đen, 1 sữa tươi kem trứng trân châu đường đen, 1 matcha trân châu đường đen. Vì hảo trân châu đường đen nên mua 3 ly này đây 😅

Thử sữa tươi trước thì thấy trân châu ngon, thơm thơm ngọt ngọt dai dai giòn giòn 🤣 nói chung nhứt nách ạ, còn sữa tươi thì cũng bình thường. Chủ yếu là topping tạo nên sự đặc biệt cho nó. Ly sữa tươi kem trứng mình khuấy mạnh tay quá nên nó tan ra hết ko cảm giác được gì. Ly matcha thì mình không ưng ý lắm cứ nghe mùi tanh tanh, uống cũng tạm vì hảo trân châu đường đen nên mình vẫn uống hết ly đó. Nói chung thì béo đấy nhưng ngon nên không sao 😆 Giá cả ở đây hơi cao nên muốn uống cũng phải suy nghĩ dữ lắm nè haha.",8.8
"hôm nay mới đặt bên grab ly sữa chanh nói chung đợi cũng khá lâu, nước khá là ngon đúng vị của e thích, trân châu mềm dai ngon nhưng e thấy giá hơi cao so vs các quán khác",9.6
"Chất lượng đồ uống quá tệ so với giá. 
Làm thiếu nước.
Chờ đến 30p mới có đồ uống trong khi mình tới trước grab. Quán chủ yếu làm cho grab với now trước.",3.0
"Lúc trong SG mình có đi Alley Nguyễn Tri Phương 1 lần, ấn tượng khá tốt về hình thức, phục vụ, không gian... Về Đà Nẵng, ghé thử quán thì thất vọng quá trời! Vài điểm ko thích tại Alley đường 2/9 Đà Nẵng: so với những quán hiện tại ở ĐN thì giá Alley đúng là cao hơn hẳn, nhưng chất lượng nc ko có quá vượt trội nên gọi là “mắc”. Cộng với việc đứng order chen lấn xô đẩy mà ko một ai hướng dẫn xếp hàng. Mình đi sáng ngày 10/3AL, khách đông mà quán cũng ko bố trí ng giúp ổn định vị trí gì cả (chán). Lâu lâu lại thấy mấy ann grab với deli now vào chen với khách ở quán, ko có line riêng cho mấy anh này thì phải, làm khách ở quán vô quán tìm chỗ ngồi ngồi chơi phải 45p mới có đồ ún. Nhìn vậy, ai cũng bất bình >”<. Đứng đợi lấy nc lâu quá, mình đi vệ sinh mà hỡi ơi nhà vệ sinh ko có sạch sẽ thơm tho tí nào, vào thấy toàn cát, rồi các cầu thang, lối đi đều bụi ko là bụi nữa :( À còn cái này nữa. Quán đã đông, kiểu kín, mà còn bật nhạc to ơi là to, khách thấy vậy lại càng nói chuyện to lên, làm không khí “the time for tea” thành ra “the time for stress”. Haiza. Mình mong những góp ý này đến đc với chủ quán để mau chóng cải thiện, chứ mà để vầy nữa thì mình thực sự tiếc cho brand của các bạn. Anw, sữa tươi trân châu đường đen vẫn khá ngon, có điều với mình trân châu hơi ngọt!",2.4
"Thương hiệu The Alley đã nổi khá lâu với món sữa tươi trân châu đường đen, nay đã về Đà Nẵng mình cũng bon chen order về dùng thử.
Mình order 1 ly sữa tươi kem trứng trân châu đường đen size M, đợi giao hàng tầm 45’. Ly này cũng giống như STTCĐĐ của các quán khác, trân châu dai và ngon hơn chút, nhưng khi kết hợp với kem trứng thì khác hẳn. Nó vừa ngọt đường đen vừa béo thơm của trứng, rất ngon nhưng giá khá là chát luôn )))))",7.4
"Sữa tươi tcdd kem trứng khá ngon và béo, tuy giá thành hơi đắt là 1ly 65k nhưng bù lại chất lượng ok. M có od 1 lần grap food trà sữa alley cảm thấy thạch các bạn bỏ thạch hơi giống như mấy quán trà sữa nhà làm và m k thích điều đó cho 1 ly ts trên 50k.",8.0
"Mình có nghe nói trà sữa của Alley cũng đỉnh cao lắm. Nên quyết định cả 2 kh gọi sữa tươi trân châu mà gọi 1 ly trà sữa mầm cây với 1 ly trà sữa kem cheese royal 09. Nhưng phải công nhận là trà sữa ngon thật đấy. Trà sữa mầm cây giống kiểu bánh oreo xay ra, béo lại còn ngậy nữa, thơm mùi lắm luôn, siu thích. Còn ly trà sữa kem cheese của mình cũng ngậy lắm, uống đầu cảm giác bth nhưng khúc sau sẽ thấy hơi the the, lạ lùng lắm, nhưng vẫn ngon. Tình trạng đi Alley mà 98% đều mắc phải là order và đợi nước lâu. Lâu kinh khủng luôn, với cả dễ bị hết chỗ ngồi nữa",7.8
"Đồ uống khá là ngon. Tuy nhiên phải chờ khá là lâu để xếp hàng order và chờ nước uống.
Order trên Now thì 1000 năm rồi vẫn ko order đc vì lúc nào vào cũng trong tình trạng quá tải.
Hy vọng quán sẽ khắc phục sự quá tải này.",9.8
"đồ uống rất ngon nhưng giá thành hơi cao, nhưng vì ngon nên chấp nhận được! trân châu ở đây ngon nhất trong các quán trà sữa mình đã từng uống! ai chưa thử thì nên thử đi nhé!",9.6
"Mình tới ngày cuối cùng giảm giá nên vẫn xếp hàng khá đông, xếp hàng 1 tiếng, đợi làm 1 tiếng vậy mà thức uống top drink sữa tươi kem trứng trân châu đường đen đã hết nên mình gọi sữa tươi trân châu đường đen và hạnh phúc. Tóm lại thử cho biết thôi, vị bình thường, được cái là trân châu mềm thơm ngon chứ cứ thế có giảm em cũng ko vào nữa đâu, đắt thì gongcha uống milk foam vẫn ngon hơn í. Quán đẹp, decor dễ thương",6.8
"Chắc vì quá tải nên đặt qua now hơn 2 tiếng mới có, sữa tươi kem trứng ngon, ca cao thì dở, cứ bột bột khó chịu, có lẻ ko hợp khẩu vị, trân châu mềm ngon.",5.4
"Đồ uống ngon, trân châu siêu ngon luôn, dẻo dai ko bị cứng tí nào luôn. Sữa tươi kem trứng lạ lắm, hình như chưa có quán nào có thì phải
Có điểm trừ là đông khách nên đợi nước hơi lâu, nhưng vì đồ uống ngon nên sẽ tiếp tục ủng hộ",9.4
"Mình order cacao va matcha tcdd đều để 50 đá mà ly nước chênh lệch nhau?
Khó hiểu, trân châu mềm, dẻo, m bận họp mà trân châu ko bị cứng
Giá thành tỷ lệ nghịch với chất lượng
Sẽ đặt nếu giá ngang với Tiên Hưởng
Theo m nghĩ ly này tầm 35-40k thì sẽ có nhiều người mua hơn
Trung thành với trân châu dd của TH thôi
Sẽ ghé lại khi quán bớt đông hơn để check in",5.0
"Lần đầu tiên uống, bạn mình mua về. Nchung là ngon ko có chỗ chê, từ trà sữa cho đến trân châu. Hôm qa mình ghé lại với bạn, về khoảng order và chờ lấy món thì khỏi nói rồi. Rất lâu, nhưng điều đó mình hiểu đc vì lượng khách đến Alley những ngày này rất đông. Nhưng khi nhận đc ly ts trên tay thì, thật k thể tin đc đây là loại mà cách đây 2 ngày mình đã đc uống. Chất lượng khác 1 trời 1 vực, phải nói là vị sữa nhạt, nước đường đen thì bỏ ko tới, kem trứng chắc đc tầm 1/4 ly đầu tiên mình uống. Thật sự là rất thất vọng. Đến lúc ra về thì còn thất vọng hơn vì k có bảo về dắt xe, xe mình lúc vào bảo vệ bắt chạy tít vào bãi đất trống bên cạnh. Nhưng lúc ra, trưa nắng, bãi đất thì lỗi lõm nhưng tuyệt nhiên k hề có bóng dáng của 1 anh bảo vệ hay dắt xe nào. Thử nghĩ một thương hiệu lại phục vụ khách như thế này sao! 
Sẽ ko bao giờ quay lại!...",3.4
"Hôm nay mình đặt 2 ly trà sữa the alley về uống uống xong thì trà sữa rất ngon.Mình sẽ cảm nhận từng cái:
- Matcha trân châu đường đen: Matcha đậm mà ko đậm lắm. Ngọt vừa phải. Rất thơm vị đường đen. Trân châu mềm
- Sữa tươi trân châu đường đen: trân châu mềm. Đậm vị đường đen. Ngọt vừa phải
Mình sẽ ủng hộ quán nữa mặc dù giá hơi mắc",9.4
"trân châu đường đen của the alley là ngon nhất
nghiện tới nỗi ngày nào cũng xếp hàng để được uống cho bằng được í 😘😘😘",9.2
"Là một đứa không mấy thích trân châu, nhưng thật sự bị the alley làm mê mẫn luôn ý. Trân châu dẻo mềm, không bị cứng , nhân viên thân thiện . View rộng thoáng",9.0
"Dân tình đà nẵng nô nức xếp hàng rồng rắn đi uống the alley. Mình thì đợi hôm nay có now đặt cho khoẻ.
Ừm thì ngon thật luôn nhưng thật sự ko thần thánh đến vậy 😂 
Chất lượng xếp ngang ezi yêu thích của mình, giá cả thì phải chạy theo dài ))",7.6
"Đông quá nên phải đứng xếp hàng mua về cty uống, nói chung là thích món này quá đi, trân châu đúng kiểu mình thích luôn, không bỏ công đứng xếp hàng, sẽ quay lại!!!",7.2
"xếp hàng hơn 1 tiếng mới mua được. Mình order st kem trứng trân châu đường đen, ngon ngoài mong đợi, đúng là ko uổng công chờ đợi, rất đáng giá. À quán bày trí rất đẹp, sống ảo thoải thích luônn",9.6
"The alley về đn mà giới trẻ đn tưng bừng. Mình cx háo hức ik ún thử. Đứng chờ ngoài đường 1 tiếng. Vô order đc xong r ngồi hơn 1 tiếng để chờ lấy đồ ún. Hơn 2 tiếng mún rục cả chân. Quán to nhưng bài trí không đẹp lắm. Số thứ tự nhận đồ ún cx hơi lộn xộn ko theo thứ tự. Điêm cộng là bạn order rất dthuong. Về đồ ún thị thực sự, sttcdd rất bth giống như của ezi thoi, không kiểu ngon thần thánh như trên mạng pr. Lúc mình order thì đã hết kem trứng chỉ con sưa tươi vs tc bth. Nếu có kem trứng thì có lẽ vị sẽ khác, hoặc béo hơn các kiểu. Bảng giá vẫn khá chát so với đn. Ngon thì ko sao, nhưng chất lg bình thường nên thử lần cho bt thoi",6.2
Đồ ăn ok. Lên đồ nhanh. Quán yên tĩnh thích hợp hẹn hò. Nhân viên siêu nhiệt tình và dễ thương,7.2
"Phục vụ tốt, món ăn ngon, giá cả hợp lý. Nói chung rất xứng đáng",9.8
"Đồ ăn ngon, khá thích cá hồi phomai, ăn béo béo, mì ý cua thì must try nhé",9.4
"Lần đầu ăn tại quán và ấn tượng rất tuyệt vời từ nhân viên, không gian đến đồ ăn. Nhân 20/10 còn được ưu đãi thêm món tráng miệng☺️",9.0
"Pizza và khoai tây bỏ lò ở đây hơi nhạt với mình, nhưng ai thích ăn nhạt và khẩu vị kiểu Tây chắc sẽ thích ở đây. Không gian ấm cúng, thái độ nhân viên rất nhiệt tình và thân thiện. Thanks bạn nhân viên tư vấn lúc mình chọn đồ ăn. Ừm chắc vì service tốt nên sẽ quay lại để thử mì Ý chứ không ăn pizza nữa 😂.",7.4
"Piza ở đây chuyên loại đế mỏng k giống như piza khác có thể thêm viền phô mai ở ngoài
Nên nếu ăn vị bò sẽ hơi khô và khó ăn, 
Piza Tôm khá mềm và béo ngậy
Súp nghêu thơm và ngậy, nhưng với mình thì vị hơi ngang ấy
Đúng như những gì nhân viên tư vấn
Thái độ phục vụ rất ok, 
Giá thành cũng tạm được hai người gọi 1 piza mix vị và súp mà no căng
Nước chanh quán làm bị chua gắt và đắng 😢
Vẫn sẽ lựa chọn để quay lại thưởng thức ạ",8.2
"Pizza ở đây thì ko phải bàn về chất lượng,ăn ở đây xonh thì ko thể ăn đc quán nào khác vì bị mê mẩn mất rồu😋",8.2
"May mắn được nằm trong danh sách khách hàng được trải nghiệm pizza miễn phí của quán. Rất thích pizza 4ps, nhất là loại 3 cheeses. Lần đầu ăn loại margarita. Nhân viên quán chuyên nghiệp, nói chuyện lịch sự. Vận chuyển nhanh đúng giờ. Đóng gói cẩn thận đầy đủ và kèm theo hướng dẫn, chúc ngon miệng. Tiếc là bánh tới nhà thì nguội mất không như ăn trực tiếp bên tiệm. Pizza rất ngon, đế mỏng vừa miệng. Cheese thơm, ăn cùng với mật ong của quán là tuyệt vời. Pizza của 4ps không làm mình thất vọng bao giờ. Với mình thì 3 cheeses vẫn ngon hơn loại này. Sẽ tiếp tục ủng hộ.",9.2
